country,date,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players
NO,2008-09-02,1,1573.0,0.0,1573.0,1573.0,1573.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-03,2,1568.5,26.5,1568.5,1547.3,1589.7,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-04,4,1565.75,8.042853971072706,1563.0,1558.9,1574.8,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-05,4,1803.75,19.0,1565.0,1549.8,1580.2,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-07,1,1523.0,0.0,1523.0,1523.0,1523.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-10,4,1412.0,10.873004286866726,1549.0,1542.6,1563.4,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-11,1,1563.0,0.0,1563.0,1563.0,1563.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-13,2,1571.0,10.0,1571.0,1563.0,1579.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-14,2,1578.0,6.0,1578.0,1573.2,1582.8,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-15,1,1600.0,0.0,1600.0,1600.0,1600.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-16,2,2066.5,4.5,2066.5,2062.9,2070.1,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-17,2,1592.5,6.5,1592.5,1587.3,1597.7,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-18,1,2019.0,0.0,2019.0,2019.0,2019.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-19,3,1585.0,6.97614984548545,1584.0,1578.4,1592.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-20,1,1568.0,0.0,1568.0,1568.0,1568.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-22,1,1551.0,0.0,1551.0,1551.0,1551.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-24,2,1267.5,0.0,1575.0,1575.0,1575.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-26,1,997.0,0.0,997.0,997.0,997.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-27,1,1554.0,0.0,1554.0,1554.0,1554.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-28,1,1579.0,0.0,1579.0,1579.0,1579.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-29,4,1567.5,6.0,1568.0,1563.2,1572.8,3,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-09-30,2,1821.5,0.0,1579.0,1579.0,1579.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-02,1,1146.0,0.0,1146.0,1146.0,1146.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-03,2,1367.0,0.0,1568.0,1568.0,1568.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-04,4,1714.25,17.016332024133625,1583.0,1571.8,1604.6,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-06,3,1465.3333333333333,12.5,1634.5,1624.5,1644.5,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-07,3,1629.3333333333333,0.0,1668.0,1668.0,1668.0,3,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-09,2,1894.5,0.0,1685.0,1685.0,1685.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-11,5,1670.0,5.656854249492381,1669.0,1663.8,1676.2,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-12,2,1870.0,0.0,1654.0,1654.0,1654.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-13,3,1656.3333333333333,5.436502143433363,1658.0,1650.8,1661.2,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-14,2,1674.5,5.5,1674.5,1670.1,1678.9,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-15,2,1875.5,0.0,1683.0,1683.0,1683.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-16,5,1751.0,8.347903928532,1671.0,1661.9,1679.4,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-18,3,1801.3333333333333,2.0,1664.0,1662.4,1665.6,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-19,1,1686.0,0.0,1686.0,1686.0,1686.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-20,1,1671.0,0.0,1671.0,1671.0,1671.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-21,1,2024.0,0.0,2024.0,2024.0,2024.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-22,1,2005.0,0.0,2005.0,2005.0,2005.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-23,2,1843.5,0.0,1681.0,1681.0,1681.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-24,1,1689.0,0.0,1689.0,1689.0,1689.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-25,6,1675.3333333333333,16.336734339790464,1644.0,1628.8,1660.8,3,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-26,3,1639.0,7.25718035235908,1642.0,1631.6,1645.2,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-27,3,1636.0,13.9522996909709,1634.0,1622.8,1650.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-28,1,1978.0,0.0,1978.0,1978.0,1978.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-29,7,1786.2857142857142,8.803408430829505,1652.0,1644.1,1662.7,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-10-30,1,1658.0,0.0,1658.0,1658.0,1658.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-01,3,1761.3333333333333,6.0,1673.0,1668.2,1677.8,2,0,0.0,0.0,0.0,0.0,0.0,0
