country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
FR,2008-05-24,7,7,2122.0,0.0,2122.0,2122.0,2122.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-05-26,7,7,2128.0,0.0,2128.0,2128.0,2128.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-05-27,7,7,2129.0,0.0,2129.0,2129.0,2129.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-05-29,7,14,2109.5,0.5,2109.5,2109.1,2109.9,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-05-31,1,2,1655.0,4.0,1655.0,1651.8,1658.2,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0
FR,2008-06-02,7,14,2112.0,2.0,2112.0,2110.4,2113.6,7,0,0.0,0.0,0.0,0.0,0.0,0,14,0,100.0,0.0
FR,2008-06-03,7,21,2108.0,11.31370849898476,2116.0,2096.8,2116.0,7,0,0.0,0.0,0.0,0.0,0.0,0,14,0,100.0,0.0
FR,2008-06-04,7,28,2141.5,2.692582403567252,2140.5,2139.3,2144.5,7,0,0.0,0.0,0.0,0.0,0.0,0,28,0,100.0,0.0
FR,2008-06-06,8,8,2088.875,0.0,2147.0,2147.0,2147.0,8,0,0.0,0.0,0.0,0.0,0.0,0,8,0,100.0,0.0
FR,2008-06-07,7,7,2148.0,0.0,2148.0,2148.0,2148.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-06-08,7,7,2157.0,0.0,2157.0,2157.0,2157.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-06-10,7,7,2158.0,0.0,2158.0,2158.0,2158.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-06-11,7,7,2159.0,0.0,2159.0,2159.0,2159.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-06-15,7,7,2160.0,0.0,2160.0,2160.0,2160.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-06-17,7,7,2161.0,0.0,2161.0,2161.0,2161.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-06-20,8,8,2105.625,0.0,2162.0,2162.0,2162.0,8,0,0.0,0.0,0.0,0.0,0.0,0,8,0,100.0,0.0
FR,2008-06-21,7,21,2138.333333333333,34.179265969622904,2162.0,2104.4,2162.8,7,0,0.0,0.0,0.0,0.0,0.0,0,14,7,66.66666666666666,33.33333333333333
FR,2008-06-22,7,7,2091.0,0.0,2091.0,2091.0,2091.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-06-24,7,7,2075.0,0.0,2075.0,2075.0,2075.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.0,100.0
FR,2008-06-27,8,16,2050.0,0.5,2091.5,2091.1,2091.9,8,0,0.0,0.0,0.0,0.0,0.0,0,16,0,100.0,0.0
FR,2008-06-28,7,7,2093.0,0.0,2093.0,2093.0,2093.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-07-01,1,1,1796.0,0.0,1796.0,1796.0,1796.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0
FR,2008-07-15,7,7,2110.0,0.0,2110.0,2110.0,2110.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-07-16,7,7,2068.0,0.0,2068.0,2068.0,2068.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.0,100.0
FR,2008-07-18,7,7,2069.0,0.0,2069.0,2069.0,2069.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-07-20,7,7,2070.0,0.0,2070.0,2070.0,2070.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
FR,2008-07-21,7,7,1998.0,0.0,1998.0,1998.0,1998.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.0,100.0
FR,2008-07-25,7,7,1990.0,0.0,1990.0,1990.0,1990.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.0,100.0
FR,2008-07-28,8,8,1993.75,0.0,2022.0,2022.0,2022.0,8,0,0.0,0.0,0.0,0.0,0.0,0,8,0,100.0,0.0
FR,2008-07-30,7,14,2008.5,14.5,2008.5,1996.9,2020.1,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-07-31,7,7,2007.0,0.0,2007.0,2007.0,2007.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
FR,2008-08-04,7,7,2008.0,0.0,2008.0,2008.0,2008.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-08-10,7,7,2009.0,0.0,2009.0,2009.0,2009.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-08-12,8,8,1975.5,0.0,2011.0,2011.0,2011.0,8,0,0.0,0.0,0.0,0.0,0.0,0,7,1,87.5,12.5
FR,2008-08-13,7,7,1950.0,0.0,1950.0,1950.0,1950.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.0,100.0
FR,2008-08-14,7,7,1950.0,0.0,1950.0,1950.0,1950.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-08-16,7,14,1951.0,0.0,1951.0,1951.0,1951.0,7,0,0.0,0.0,0.0,0.0,0.0,0,14,0,100.0,0.0
FR,2008-08-20,7,14,1951.0,0.0,1951.0,1951.0,1951.0,7,0,0.0,0.0,0.0,0.0,0.0,0,14,0,100.0,0.0
