country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
DE,2007-12-11,2,6,1296.0,8.286535263104035,1298.0,1287.6,1303.6,2,0,0.0,0.0,0.0,0.0,0.0,0,0,6,0.0,100.0
DE,2007-12-12,2,8,1308.75,6.417748826496718,1310.5,1301.4,1314.7,2,0,0.0,0.0,0.0,0.0,0.0,0,6,2,75.0,25.0
DE,2007-12-15,2,2,1302.0,0.0,1302.0,1302.0,1302.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2007-12-16,2,6,1300.0,9.41629792788369,1296.0,1292.0,1309.6,2,0,0.0,0.0,0.0,0.0,0.0,0,2,4,33.33333333333333,66.66666666666666
DE,2007-12-17,2,10,1299.2,5.192301994298868,1301.0,1293.0,1304.4,2,0,0.0,0.0,0.0,0.0,0.0,0,2,8,20.0,80.0
DE,2007-12-18,2,2,1293.0,0.0,1293.0,1293.0,1293.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2007-12-19,2,2,1293.0,0.0,1293.0,1293.0,1293.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2007-12-22,2,6,1300.0,12.675435561221027,1301.0,1287.4,1312.2,2,0,0.0,0.0,0.0,0.0,0.0,0,4,2,66.66666666666666,33.33333333333333
DE,2007-12-24,2,10,1342.4,17.338973441354593,1340.0,1323.8,1361.4,2,0,0.0,0.0,0.0,0.0,0.0,0,8,2,80.0,20.0
DE,2007-12-25,2,6,1365.3333333333333,7.408703590297622,1364.0,1358.4,1372.8,2,0,0.0,0.0,0.0,0.0,0.0,0,2,4,33.33333333333333,66.66666666666666
DE,2007-12-27,2,4,1350.5,9.5,1350.5,1342.9,1358.1,2,0,0.0,0.0,0.0,0.0,0.0,0,2,2,50.0,50.0
DE,2007-12-28,2,8,1390.25,10.304731922762477,1391.0,1379.5,1400.4,2,0,0.0,0.0,0.0,0.0,0.0,0,6,2,75.0,25.0
