country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
GB,2008-02-24,11,11,1545.090909090909,0.0,1446.0,1446.0,1446.0,11,0,0.0,0.0,0.0,0.0,0.0,0,11,0,100.0,0.0
GB,2008-02-25,5,5,1646.0,0.0,1646.0,1646.0,1646.0,5,0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,100.0
GB,2008-02-26,20,44,1613.0681818181818,0.0,1879.0,1879.0,1879.0,20,0,0.0,0.0,0.0,0.0,0.0,0,33,11,75.0,25.0
GB,2008-02-27,11,17,1534.529411764706,7.0,1506.0,1500.4,1511.6,11,0,0.0,0.0,0.0,0.0,0.0,0,6,11,35.294117647058826,64.70588235294117
GB,2008-02-29,8,8,1493.75,0.0,1527.0,1527.0,1527.0,8,0,0.0,0.0,0.0,0.0,0.0,0,8,0,100.0,0.0
GB,2008-03-01,7,21,1546.6666666666667,3.6817870057290873,1547.0,1543.0,1550.2,7,0,0.0,0.0,0.0,0.0,0.0,0,7,7,50.0,50.0
GB,2008-03-02,14,24,1724.5,0.0,1902.0,1902.0,1902.0,14,0,0.0,0.0,0.0,0.0,0.0,0,19,5,79.16666666666666,20.833333333333336
GB,2008-03-03,27,56,1649.696428571428,2.0,1908.0,1906.4,1909.6,27,0,0.0,0.0,0.0,0.0,0.0,0,25,24,51.02040816326531,48.97959183673469
GB,2008-03-04,11,11,1518.1818181818178,0.0,1435.0,1435.0,1435.0,11,0,0.0,0.0,0.0,0.0,0.0,0,5,6,45.45454545454545,54.54545454545454
GB,2008-03-05,20,25,1673.2,0.0,1857.0,1857.0,1857.0,20,0,0.0,0.0,0.0,0.0,0.0,0,16,9,64.0,36.0
GB,2008-03-06,6,6,1437.0,0.0,1437.0,1437.0,1437.0,6,0,0.0,0.0,0.0,0.0,0.0,0,0,6,0.0,100.0
GB,2008-03-07,15,54,1737.0,3.3541019662496847,1881.5,1877.9,1885.1,15,0,0.0,0.0,0.0,0.0,0.0,0,42,12,77.77777777777779,22.22222222222222
GB,2008-03-08,23,33,1691.6363636363635,3.0,1895.0,1892.6,1897.4,23,0,0.0,0.0,0.0,0.0,0.0,0,20,13,60.60606060606061,39.39393939393939
GB,2008-03-09,15,24,1747.6249999999998,1.5,1850.5,1849.3,1851.7,15,0,0.0,0.0,0.0,0.0,0.0,0,15,9,62.5,37.5
GB,2008-03-10,13,13,1462.6153846153843,0.0,1506.0,1506.0,1506.0,13,0,0.0,0.0,0.0,0.0,0.0,0,0,13,0.0,100.0
GB,2008-03-11,26,32,1503.5937499999998,0.0,1857.0,1857.0,1857.0,26,0,0.0,0.0,0.0,0.0,0.0,0,19,13,59.375,40.625
